time,angle,velocity,acceleration,state
5.7199999999999,56.9629809159217,3.40448617154988,-23.1153972832797,0
5.7249999999999,56.9800033467795,3.29042527670985,-22.8121789680071,0
5.7299999999999,56.996455473163,3.17790861626525,-22.50333208892,0
5.7349999999999,57.0123450162444,3.06696395201843,-22.1889328493647,0
5.7399999999999,57.0276798360045,2.95761865790518,-21.8690588226488,0
5.7449999999999,57.042467929294,2.84989971324067,-21.5437889329022,0
5.7499999999999,57.0567174278602,2.74383369606265,-21.2132034356031,0
5.7549999999999,57.0704365963405,2.63944677657377,-20.8773838977763,0
5.7599999999999,57.0836338302234,2.53676471068444,-20.5364131778676,0
5.7649999999999,57.0963176537768,2.43581283365793,-20.1903754053002,0
5.7699999999999,57.1084967179451,2.33661605385935,-19.8393559597167,0
5.7749999999999,57.1201797982144,2.23919884660979,-19.4834414499127,0
5.7799999999999,57.1313757924474,2.14358524814745,-19.122719692468,0
5.7849999999999,57.1420937186882,2.04979884969705,-18.7572796900786,0
5.7899999999999,57.1523427129367,1.95786279164907,-18.3872116095968,0
5.7949999999999,57.1621320268949,1.86779975785015,-18.0126067597841,0
5.7999999999999,57.1714710256842,1.77963197000624,-17.633557568782,0
5.8049999999999,57.1803691855342,1.69338118219971,-17.2501575613062,0
5.8099999999999,57.1888360914452,1.60906867552185,-16.8625013355718,0
5.8149999999999,57.1968814348228,1.52671525282209,-16.470684539952,0
5.8199999999999,57.2045150110869,1.4463412335752,-16.074803849378,0
5.8249999999999,57.2117467172548,1.36796644886777,-15.6749569414867,0
5.8299999999999,57.2185865494991,1.29161023650517,-15.2712424725195,0
5.8349999999999,57.2250446006817,1.21729143624027,-14.8637600529806,0
5.8399999999999,57.2311310578629,1.14502838512497,-14.4526102230599,0
5.8449999999999,57.2368561997885,1.07483891298584,-14.0378944278258,0
5.8499999999999,57.2422303943534,1.00674033802486,-13.619714992195,0
5.8549999999999,57.2472640960435,0.940749462546431,-13.1981750956861,0
